respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3
765,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
766,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
767,0,0.999368933976108,0.00012454552781264265,0.00013317634989049436,0.0003733441461889864
768,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
769,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
770,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
771,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
772,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
773,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
774,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
775,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
776,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
777,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
778,1,0.0,0.9034945001411631,0.09589673521599688,0.000608764642840053
779,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
780,1,0.0,0.9780124138898012,0.0034172896270365425,0.018570296483162354
781,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
782,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
783,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
784,1,0.0,0.9782163629634423,0.02119176653603855,0.0005918705005192407
785,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
786,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
787,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
788,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
789,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
790,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
791,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
792,1,0.0,0.9034945001411631,0.09589673521599688,0.000608764642840053
793,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
794,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
795,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
796,1,0.0,0.9780124138898012,0.0034172896270365425,0.018570296483162354
797,1,0.0,0.7720476971460679,0.0007260280844356294,0.22722627476949658
798,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
799,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
800,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
801,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
802,2,0.0,0.015722805011047607,0.9842771937822267,1.2067255172725588e-09
803,1,0.0,0.9780124138898012,0.0034172896270365425,0.018570296483162354
804,1,0.0,0.8887810557427174,0.018148367806225193,0.09307057645105733
805,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
806,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
807,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
808,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
809,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
810,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
811,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
812,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
813,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
814,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
815,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
816,0,0.999368933976108,0.00012454552781264265,0.00013317634989049436,0.0003733441461889864
817,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
818,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
819,0,0.999368933976108,0.00012454552781264265,0.00013317634989049436,0.0003733441461889864
820,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
821,1,0.0,0.9992798994471385,0.0007200799497109914,2.0603150162254684e-08
822,1,0.0,0.9876968833915439,0.004662559504566812,0.007640557103889021
823,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
824,1,0.0,0.9584133369182583,0.005391850470643484,0.0361948126110981
825,1,0.0,0.7574507279014654,0.04364372841904272,0.1989055436794918
826,1,0.0,0.8016360467255456,0.09463398522838945,0.1037299680460651
827,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
828,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
829,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
830,1,0.0,0.8016360467255456,0.09463398522838945,0.1037299680460651
831,1,0.0,0.9584133369182583,0.005391850470643484,0.0361948126110981
832,1,0.0,0.9866579673046232,0.0011889421065788672,0.012153090588797672
833,0,0.995479729125724,0.004505205086020342,9.567234735629245e-07,1.4109064782044729e-05
834,2,0.0,0.1271487715999413,0.8728187377742963,3.2490625762264355e-05
835,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
836,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
837,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
838,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
839,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
840,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
841,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
842,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
843,0,0.9980761030829483,0.0018404663837783733,1.5717641334923277e-05,6.771289193849926e-05
844,1,0.0,0.9026319714013488,0.046869536594049535,0.05049849200460182
845,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
846,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
847,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
848,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
849,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
850,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
851,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
852,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
853,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
854,2,0.0,0.08245022465982334,0.917549019193882,7.56146294582068e-07
855,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
856,2,0.0,0.015722805011047607,0.9842771937822267,1.2067255172725588e-09
857,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
858,2,0.0,0.16853147230612187,0.8314046070689148,6.392062496311469e-05
859,1,0.0,0.5091036488203741,0.484211107351618,0.006685243828007887
860,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
861,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
862,2,0.0,0.1271487715999413,0.8728187377742963,3.2490625762264355e-05
863,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
864,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
865,0,0.9991990313715658,0.0003951942212012565,0.00013027261042945502,0.00027550179680332497
866,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
867,1,0.0,0.6131257464070825,0.32573415454333066,0.061140099049586914
868,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
869,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
870,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
871,0,0.995479729125724,0.004505205086020342,9.567234735629245e-07,1.4109064782044729e-05
872,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
873,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
874,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
875,0,0.999368933976108,0.00012454552781264265,0.00013317634989049436,0.0003733441461889864
876,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
877,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
878,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
879,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
880,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
881,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
882,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
883,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
884,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
885,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
886,1,0.0,0.6506082341842176,0.31220821181599095,0.037183553999791376
887,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
888,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
889,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
890,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
891,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
892,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
893,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
894,0,0.9970450520598482,0.002917560629253532,4.456071218210769e-06,3.293123968007732e-05
895,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
896,0,0.9990419045582033,0.0006772900164160916,8.497463488407846e-05,0.00019583079049664243
897,0,0.9987042494038673,0.0011310880577819675,4.199040226372352e-05,0.0001226721360868917
898,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
899,2,0.0,5.787740816584898e-07,0.9999994212259186,1.0209368606192634e-25
900,2,0.0,0.015722805011047607,0.9842771937822267,1.2067255172725588e-09
901,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
902,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
903,1,0.0,0.9682663738275521,0.0024045747949726524,0.02932905137747556
904,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
905,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
906,2,0.0,0.01714379226679477,0.982856146452277,6.128092853607529e-08
907,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
908,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
909,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
910,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
911,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
912,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
913,2,0.0,0.45499420886801056,0.5447245710619502,0.0002812200700390034
914,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
915,2,0.0,0.0020339864351423356,0.9979660135642506,6.069687670896525e-13
916,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
917,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
918,2,0.0,0.11867704441956417,0.8813044778216595,1.847775877631121e-05
919,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
920,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
921,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
922,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
923,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
924,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
925,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
926,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
927,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
928,1,0.0,0.9891658000838182,6.29967637957613e-05,0.010771203152386137
929,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
930,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
931,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
932,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
933,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
934,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
935,2,0.0,0.42674149801226785,0.5719139211445112,0.001344580843220881
936,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
937,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
938,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
939,2,0.0,0.42674149801226785,0.5719139211445112,0.001344580843220881
940,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
941,1,0.0,0.8016360467255456,0.09463398522838945,0.1037299680460651
942,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
943,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
944,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
945,1,0.0,0.995304313698832,0.004689806298291956,5.880002875643325e-06
946,1,0.0,0.9034945001411631,0.09589673521599688,0.000608764642840053
947,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
948,1,0.0,0.9960864224256889,0.003424128613256674,0.0004894489610546332
949,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
950,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
951,2,0.0,0.4855290237208917,0.514465927574243,5.0487048653562585e-06
952,1,0.0,0.907234568688182,0.010149754841495244,0.08261567647032274
953,1,0.0,0.9992156484890985,0.00042374049345005684,0.0003606110174510249
954,1,0.0,0.9782163629634423,0.02119176653603855,0.0005918705005192407
955,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
956,1,0.0,0.9780124138898012,0.0034172896270365425,0.018570296483162354
957,1,0.0,0.9682663738275521,0.0024045747949726524,0.02932905137747556
958,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
959,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
960,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
961,1,0.0,0.9992798994471385,0.0007200799497109914,2.0603150162254684e-08
962,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
963,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
964,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
965,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
966,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
967,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
968,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
969,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
970,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
971,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
972,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
973,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
974,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
975,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
976,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
977,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
978,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
979,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
980,1,0.0,0.907234568688182,0.010149754841495244,0.08261567647032274
981,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
982,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
983,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
984,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
985,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
986,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
987,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
988,3,0.0,0.10395998631443923,0.04917697678815932,0.8468630368974014
989,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
990,2,0.0,0.008892096066706753,0.9911079039307656,2.5275008458276165e-12
991,2,0.0,0.13801334372873558,0.8619748151980056,1.1841073259082842e-05
992,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
993,2,0.0,0.0020339864351423356,0.9979660135642506,6.069687670896525e-13
994,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
995,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
996,2,0.0,0.05361620549958492,0.9463837902507081,4.2497070250651335e-09
997,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
998,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
999,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
1000,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1001,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
1002,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
1003,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
1004,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
1005,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
1006,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
1007,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
1008,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
1009,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1010,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
1011,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
1012,1,0.0,0.7574507279014654,0.04364372841904272,0.1989055436794918
1013,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
1014,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1015,2,0.0,0.008892096066706753,0.9911079039307656,2.5275008458276165e-12
1016,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
1017,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
1018,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
1019,2,0.0,0.08245022465982334,0.917549019193882,7.56146294582068e-07
1020,2,0.0,0.3931990297981516,0.6045964535100947,0.002204516691753737
1021,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
1022,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1023,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
1024,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
1025,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
1026,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
1027,1,0.0,0.7720476971460679,0.0007260280844356294,0.22722627476949658
1028,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1029,3,0.0,0.07416132232020206,0.027128999191885855,0.898709678487912
1030,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
1031,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
1032,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
1033,2,0.0,0.45499420886801056,0.5447245710619502,0.0002812200700390034
1034,1,0.0,0.9034945001411631,0.09589673521599688,0.000608764642840053
1035,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
1036,0,0.999484248141678,6.72750990520495e-05,8.881408760737928e-05,0.00035966267166248503
1037,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1038,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
1039,2,0.0,0.01714379226679477,0.982856146452277,6.128092853607529e-08
1040,2,0.0,0.4200693695152723,0.5761405220476364,0.0037901084370913878
1041,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
1042,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
1043,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1044,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
1045,0,0.9992823545394433,0.00022472457833780718,0.00015131705610649403,0.0003416038261123498
1046,2,0.0,0.45499420886801056,0.5447245710619502,0.0002812200700390034
1047,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1048,2,0.0,0.0020339864351423356,0.9979660135642506,6.069687670896525e-13
1049,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
1050,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
1051,2,0.0,0.11867704441956417,0.8813044778216595,1.847775877631121e-05
1052,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1053,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
1054,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
1055,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
1056,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
1057,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
1058,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
1059,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1060,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1061,1,0.0,0.9891658000838182,6.29967637957613e-05,0.010771203152386137
1062,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
1063,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
1064,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
1065,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
1066,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
1067,3,0.0,0.2871367179146447,0.023675699022882083,0.6891875830624732
1068,2,0.0,0.42674149801226785,0.5719139211445112,0.001344580843220881
1069,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
1070,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
1071,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
1072,2,0.0,0.42674149801226785,0.5719139211445112,0.001344580843220881
1073,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
1074,1,0.0,0.8016360467255456,0.09463398522838945,0.1037299680460651
1075,1,0.0,0.6759853046566194,0.14104703888420222,0.18296765645917853
1076,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
1077,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
1078,1,0.0,0.995304313698832,0.004689806298291956,5.880002875643325e-06
1079,1,0.0,0.9034945001411631,0.09589673521599688,0.000608764642840053
1080,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
1081,1,0.0,0.9960864224256889,0.003424128613256674,0.0004894489610546332
1082,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
1083,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
1084,2,0.0,0.4855290237208917,0.514465927574243,5.0487048653562585e-06
1085,1,0.0,0.907234568688182,0.010149754841495244,0.08261567647032274
1086,1,0.0,0.9992156484890985,0.00042374049345005684,0.0003606110174510249
1087,1,0.0,0.9782163629634423,0.02119176653603855,0.0005918705005192407
1088,3,0.0,0.09183068977857348,0.006544865338345462,0.901624444883081
1089,1,0.0,0.9780124138898012,0.0034172896270365425,0.018570296483162354
1090,1,0.0,0.9682663738275521,0.0024045747949726524,0.02932905137747556
1091,1,0.0,0.711760504231271,0.2877565029394593,0.0004829928292696777
1092,1,0.0,0.9155994854976929,0.06412077487974895,0.02027973962255823
1093,1,0.0,0.7430314987229464,0.0036767098754372663,0.25329179140161623
1094,1,0.0,0.9992798994471385,0.0007200799497109914,2.0603150162254684e-08
1095,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
1096,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
1097,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
1098,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
1099,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
1100,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
1101,1,0.0,0.6535747938870106,0.3351288724235621,0.011296333689427363
1102,1,0.0,0.7260470346528775,0.014696929900889465,0.259256035446233
1103,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
1104,1,0.0,0.6901359230567636,0.10985418498321238,0.20000989196002394
1105,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
1106,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
1107,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
1108,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1109,1,0.0,0.9621808112201107,0.017070198530894115,0.020748990248995368
1110,3,0.0,0.38764427252128814,0.08754839541220581,0.5248073320665059
1111,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
1112,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
1113,1,0.0,0.907234568688182,0.010149754841495244,0.08261567647032274
1114,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
1115,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
1116,1,0.0,0.5829240456605269,0.0621918709395751,0.3548840833998978
1117,3,0.0,0.11038105144758546,0.016241066633846835,0.8733778819185679
1118,2,0.0,0.038877028847892646,0.961122683175121,2.8797698635651245e-07
1119,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
1120,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1121,3,0.0,0.10395998631443923,0.04917697678815932,0.8468630368974014
1122,3,0.0,0.19624449237532846,0.05782723800406879,0.7459282696206027
1123,2,0.0,0.008892096066706753,0.9911079039307656,2.5275008458276165e-12
1124,2,0.0,0.13801334372873558,0.8619748151980056,1.1841073259082842e-05
1125,2,0.0,0.266187239360653,0.7336772379300802,0.0001355227092667839
1126,2,0.0,0.0020339864351423356,0.9979660135642506,6.069687670896525e-13
1127,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
1128,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
1129,2,0.0,0.05361620549958492,0.9463837902507081,4.2497070250651335e-09
1130,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
1131,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
1132,3,0.0,0.25953112621460306,0.0025338835207842267,0.7379349902646126
1133,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1134,1,0.0,0.7129365280113148,0.04589753328178398,0.24116593870690112
1135,3,0.0,0.24423339641493363,0.0907778551926036,0.6649887483924628
1136,3,0.0,0.4103258580493188,0.08845987829751854,0.5012142636531626
1137,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
1138,1,0.0,0.6193412164161126,0.28320413387342774,0.09745464971045957
1139,1,0.0,0.8093944203174294,0.1739528913009688,0.01665268838160182
1140,1,0.0,0.6533672641754277,0.19991699684601622,0.14671573897855625
1141,3,0.0,0.1555740293214843,0.07398418595597023,0.7704417847225455
1142,3,0.0,0.142798694588616,0.033722385860989586,0.8234789195503944
1143,3,0.0,0.32670167381842513,0.053662907842462054,0.619635418339113
1144,1,0.0,0.5807358242007901,0.07340702621691364,0.34585714958229624
1145,1,0.0,0.7574507279014654,0.04364372841904272,0.1989055436794918
1146,1,0.0,0.555942264486605,0.15939699079716022,0.2846607447162349
1147,3,0.0,0.3831707504643237,0.09747446008327508,0.5193547894524013
1148,2,0.0,0.008892096066706753,0.9911079039307656,2.5275008458276165e-12
1149,1,0.0,0.4582307571548351,0.14035414825551804,0.4014150945896471
1150,3,0.0,0.2815589899923591,0.08048448502196962,0.6379565249856713
