profile,predictor,primary_beta,primary_p,primary_FDR_p,primary_OR,beta_drop_ATT,beta_drop_CON,beta_drop_COVID,beta_drop_PEU,beta_drop_PO,beta_drop_PRI,beta_drop_PU,beta_drop_SNO,p_FDR_drop_ATT,p_FDR_drop_CON,p_FDR_drop_COVID,p_FDR_drop_PEU,p_FDR_drop_PO,p_FDR_drop_PRI,p_FDR_drop_PU,p_FDR_drop_SNO,std_beta,std_FDR_p,n_FDR_sig_dropouts_of_total,fdr_sig_in_drop_ATT,fdr_sig_in_drop_CON,fdr_sig_in_drop_COVID,fdr_sig_in_drop_PEU,fdr_sig_in_drop_PO,fdr_sig_in_drop_PRI,fdr_sig_in_drop_PU,fdr_sig_in_drop_SNO,fdr_sig_in_standardized,primary_significant_FDR
5,SNO,-1.6834516149834977,4.116771380848773e-07,3.822716282216718e-06,0.18573179375174234,-1.7141911830388228,-1.7147762508840105,-1.914478273241775,-1.6919367601736202,-1.6513574579573393,-1.8294158769597106,-1.747762790142461,,1.6932966690611562e-06,1.6949126738899957e-06,2.8367158637679992e-08,2.9055436755859923e-06,3.930275996872603e-06,3.0253770026923125e-07,1.9037945713851745e-06,,-1.4098858556211376,3.792250092152147e-06,7,True,True,True,True,True,True,True,False,True,True
5,COVID,-0.7031787813381103,0.01830060049058086,0.05343500779997272,0.49500927394916533,-0.739392972649972,-0.7579259607073373,,-0.69574540846883,-0.7168188304948525,-0.6989201528718976,-0.8798971382434352,-1.1630093952467135,0.03828884916924786,0.028934078784823295,,0.04964508834744377,0.0454876661380947,0.06360838005524398,0.011609139886587905,0.0002679111548619141,-0.5414892080149917,0.05345082304739354,6,True,True,False,True,True,False,True,True,False,False
5,PU,-1.2967323161659003,7.156417406550322e-06,5.8145891428221366e-05,0.2734237973687433,-1.297116255806106,-1.29170891848945,-1.3915747356657064,-1.3018508477717319,-1.2611294420132348,-1.45856969117871,,-1.3359734452521586,5.068102920106488e-05,4.825224141709503e-05,8.979136700757684e-06,4.098379308821801e-05,5.856976844181952e-05,2.5012467375212356e-06,,2.4623705485404566e-05,-0.9723349203928091,5.768694796909163e-05,7,True,True,True,True,True,True,False,True,True,True
5,PEU,-0.028902602339853492,0.8680316193005169,0.9084999441190209,0.9715110827649973,-0.04740015841834672,-0.029856750036750267,-0.02087902551509954,,-0.012040059855319012,-0.06068697571954398,-0.16428062366760626,-0.09545648684455497,0.8550880761303691,0.9088419561250058,0.9354162063471607,,0.9437374697310734,0.7875628512522079,0.48915213713553035,0.6896591913916618,-0.025652940486699492,0.9089810090901924,0,False,False,False,False,False,False,False,False,False,False
5,PO,0.1268428239973074,0.5290628438652472,0.625256088204383,1.1352385714973465,0.07441814049203498,0.12056860368331071,0.1428264597185586,0.1264543804378626,,0.0708571675500092,-0.05208751858593692,-0.05575107618712177,0.8009549988352462,0.6168261847846505,0.5616063742256988,0.6237023215671927,,0.7875628512522079,0.8636837065726841,0.8451441629362655,0.11383112372947714,0.6255785340961738,0,False,False,False,False,False,False,False,False,False,False
5,PRI,-0.9839220643238449,0.0002377574432566473,0.0014049303465165522,0.37384198743820973,-0.9727980565084071,-0.9926842381867738,-0.9842453255974278,-0.9768807602838588,-0.9729733305642848,,-1.1794604045724146,-1.1985051960936062,0.0015200540107978989,0.00099791078639517,0.001092727694134895,0.0013715749923263936,0.0014004432017818372,,8.570929651887868e-05,5.5441461227421605e-05,-0.7019313519921535,0.0014226186295131448,7,True,True,True,True,True,False,True,True,True,True
5,age,0.023600904732690928,0.16137050242792217,0.3085024311122041,1.0238816100345112,0.022805668271761833,0.023380449106402086,0.02358748686396085,0.023950051426926706,0.023516758629404878,0.02023791616236163,0.021082964855510377,0.016660426678957237,0.28430911706886564,0.2938652314954141,0.2895994576822868,0.2804820407399389,0.28302944425021254,0.41545615163942035,0.3836722123360107,0.4290006940930234,0.18798334930512667,0.3081459546259371,0,False,False,False,False,False,False,False,False,False,False
5,gender,0.37639340785209174,0.16658744110704315,0.3093766763416516,1.4570202242314203,0.29948657374094756,0.37565727283213896,0.3952255148491894,0.3787068362062466,0.37212737852486,0.2694411092509585,0.30752356778464524,0.46765349377912974,0.3940806690406861,0.2938652314954141,0.27012578126638553,0.2888764529769455,0.28455622770484523,0.5287049682097571,0.43302341924156024,0.14577307793902813,0.3757661321149155,0.31062775371326695,0,False,False,False,False,False,False,False,False,False,False
5,Education,0.28558900416059935,0.12435802568925276,0.2449476263576191,1.3305454941983834,0.245801971117198,0.2973008295579373,0.29778413601096226,0.2909314562608719,0.28800102921010606,0.2896764192991967,0.2753651021325763,0.20495994915755053,0.28430911706886564,0.2181561150617072,0.215551098092969,0.216210160649316,0.2219363547188559,0.23309215582374124,0.26832524004064184,0.37538980281953344,0.2074050026584671,0.24500951153618142,0,False,False,False,False,False,False,False,False,False,False
5,Occupation,-0.23427015466109885,0.0010478990516676649,0.004865245597028444,0.7911480546879974,-0.22403038254797347,-0.23710525531484034,-0.24586303693753525,-0.2360681465739535,-0.23354293739109272,-0.22764728363759712,-0.22158831508035093,-0.23807089336454798,0.0077859363344621926,0.0038518231510491913,0.0023296051824792754,0.004347463665917287,0.004681516678893298,0.007040494444495638,0.008325193944882405,0.0030118309401850163,-0.48796182221904777,0.004872010945669811,8,True,True,True,True,True,True,True,True,True,True
5,income,0.02429706460528337,0.8805460996845895,0.9084999441190209,1.0245946434895452,0.029879711162797258,0.014346818429787685,0.0385815707445984,0.01995364487570056,0.01994135867047035,0.04709734299051835,0.017352979847852713,-0.05444709684358563,0.8950917627306982,0.9449199176475691,0.8576021064163774,0.9231987654822491,0.9328661408764362,0.8221961924637211,0.9424449140490664,0.8176588023707192,0.02092677569288658,0.9089810090901924,0,False,False,False,False,False,False,False,False,False,False
