respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2,post_profile_3,post_profile_4,post_profile_5
290,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
291,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
292,1,0.0,0.9999948778092645,6.787377589891044e-11,5.1219033843613074e-06,2.1947750599623185e-10,0.0
293,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
294,4,0.0,0.0028266911403110537,0.20515950652243797,0.004174750784688717,0.7878390515525621,0.0
295,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
296,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
297,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
298,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
299,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
300,1,0.0,0.9999999038778793,1.0301296126700743e-17,9.612212030080089e-08,2.9697616217614374e-17,0.0
301,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
302,1,0.0,0.992952192436369,1.74132460089678e-17,0.0070478075636309185,6.010235491529902e-25,0.0
303,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
304,1,0.0,0.992952192436369,1.74132460089678e-17,0.0070478075636309185,6.010235491529902e-25,0.0
305,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
306,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
307,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
308,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
309,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
310,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
311,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
312,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
313,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
314,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
315,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
316,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
317,1,0.0,0.834411801823753,5.228699846614759e-36,0.16558819817624665,5.985484012290395e-63,0.0
318,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
319,3,0.0,0.4452427250196886,1.4134399001229613e-26,0.5547572749803116,4.2189362255172136e-65,0.0
320,3,0.0,0.4541696484412815,1.9873123315808725e-18,0.5458303515587184,1.7218659184418516e-70,0.0
321,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
322,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
323,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
324,3,0.0,0.4452427250196886,1.4134399001229613e-26,0.5547572749803116,4.2189362255172136e-65,0.0
325,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
326,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
327,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
328,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
329,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
330,1,0.0,0.73008191568812,2.0820529529366738e-11,0.26991808429105957,3.246962605817595e-65,0.0
331,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
332,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
333,3,0.0,0.18769537287700527,1.1436180906669703e-27,0.8123046271229947,3.1048387781744317e-106,0.0
334,3,0.0,0.04207212312807993,7.439858069551454e-39,0.9579278768719204,2.617810654449235e-149,0.0
335,3,0.0,0.0004377452701901961,3.913476038676828e-65,0.9995622547298095,1.368655771777235e-170,0.0
336,3,0.0,0.003766892748926748,1.0998132800126307e-51,0.9962331072510731,9.458479864358803e-179,0.0
337,3,0.0,0.04207212312807993,7.439858069551454e-39,0.9579278768719204,2.617810654449235e-149,0.0
338,3,0.0,0.005380997104993922,8.900618205955509e-51,0.9946190028950062,3.761550079829765e-141,0.0
339,3,0.0,0.005380997104993922,8.900618205955509e-51,0.9946190028950062,3.761550079829765e-141,0.0
340,3,0.0,0.1761915226480298,4.842243663505374e-37,0.82380847735197,1.1880716289302111e-85,0.0
341,3,0.0,0.0004377452701901961,3.913476038676828e-65,0.9995622547298095,1.368655771777235e-170,0.0
342,3,0.0,0.005380997104993922,8.900618205955509e-51,0.9946190028950062,3.761550079829765e-141,0.0
343,3,0.0,0.18769537287700527,1.1436180906669703e-27,0.8123046271229947,3.1048387781744317e-106,0.0
344,3,0.0,0.04207212312807993,7.439858069551454e-39,0.9579278768719204,2.617810654449235e-149,0.0
345,3,0.0,0.005380997104993922,8.900618205955509e-51,0.9946190028950062,3.761550079829765e-141,0.0
346,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
347,3,0.0,0.04207212312807993,7.439858069551454e-39,0.9579278768719204,2.617810654449235e-149,0.0
348,3,0.0,0.011562664969870221,3.969882889705041e-50,0.9884373350301299,1.8081985263554601e-124,0.0
349,3,0.0,0.00025146758888613057,9.034890481563184e-66,0.9997485324111139,3.821784216427456e-190,0.0
350,3,0.0,0.04207212312807993,7.439858069551454e-39,0.9579278768719204,2.617810654449235e-149,0.0
351,3,0.0,0.005380997104993922,8.900618205955509e-51,0.9946190028950062,3.761550079829765e-141,0.0
352,3,0.0,0.04207212312807993,7.439858069551454e-39,0.9579278768719204,2.617810654449235e-149,0.0
353,3,0.0,0.004319111324593329,1.818190014120792e-63,0.9956808886754068,1.0274165996687174e-135,0.0
354,0,0.9998437767792947,1.353971493954426e-05,0.00014264572134713066,3.778441862080816e-08,1.9754365497046944e-42,0.0
355,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
356,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
357,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
358,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
359,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
360,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
361,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
362,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
363,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
364,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
365,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
366,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
367,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
368,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
369,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
370,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
371,1,0.0,0.9997439977321237,1.3359534878990295e-05,0.00019556016934408263,4.7082563653493773e-05,0.0
372,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
373,5,0.0,0.0019269425380807356,6.227176770207562e-05,2.4820704369096994e-05,2.886348376760473e-62,0.997985964989848
374,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
375,1,0.0,0.6648190394458163,6.6651488043518775e-18,0.33518096055418367,1.6906561359644083e-47,0.0
376,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
377,2,0.0,0.02103793968154804,0.9789276128624705,3.444745598107528e-05,1.2058583335513703e-48,0.0
378,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
379,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
380,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
381,4,0.0,0.023229776591300915,0.4184164401901885,0.007356204881561149,0.5509975783369494,0.0
382,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
383,0,0.9998924176229602,5.11951723479379e-06,9.642808806645588e-05,6.0347717383093356e-06,7.05644818217312e-17,0.0
384,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
385,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
386,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
387,0,0.9998924176229602,5.11951723479379e-06,9.642808806645588e-05,6.0347717383093356e-06,7.05644818217312e-17,0.0
388,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
389,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
390,4,0.0,0.0028266911403110537,0.20515950652243797,0.004174750784688717,0.7878390515525621,0.0
391,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
392,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
393,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
394,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
395,1,0.0,0.9297609808196783,2.3791235263878134e-47,0.07023901918032185,5.5416146669830155e-73,0.0
396,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
397,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
398,1,0.0,0.9980793640665628,1.7427200430900614e-05,0.0018504564842868638,5.2752248719034056e-05,0.0
399,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
400,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
401,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
402,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
403,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
404,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
405,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
406,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
407,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
408,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
409,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
410,0,0.9999192478892461,2.900693565684066e-06,5.099546529828104e-05,2.6753646546731212e-05,1.0230534302688387e-07,0.0
411,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
412,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
413,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
414,2,0.0,0.014552638866151837,0.9852253263606042,0.0002220347732437403,3.4936058857234272e-37,0.0
415,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
416,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
417,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
418,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
419,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
420,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
421,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
422,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
423,0,0.9999080112901125,3.822787423841438e-06,7.281124333842298e-05,1.535466265736348e-05,1.6467964733528203e-11,0.0
424,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
425,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
426,0,0.999840821830913,1.9335423833940594e-05,0.00013983947937866464,3.265874324813187e-09,4.250507990191099e-54,0.0
427,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
428,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
429,0,0.9998729554527305,6.967045488042454e-06,0.00011845328159990763,1.6242201814695045e-06,8.048912632149142e-24,0.0
430,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
431,1,0.0,0.9783312386626005,3.1227208447199585e-06,0.02166563861655484,9.661300988632858e-76,0.0
432,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
433,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
434,2,0.0,0.01098831189424752,0.9879589308906934,0.001052757215059251,2.8942514772149958e-27,0.0
435,2,0.0,0.008565447283555497,0.961813608195577,0.024645998606846506,0.004974945914021096,0.0
436,2,0.0,0.07112770858865036,0.9246198156087149,0.004252475802634642,8.157517570611718e-36,0.0
437,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
438,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
439,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
440,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
441,1,0.0,0.848828744502976,1.3929510885447957e-11,0.15117125548309476,3.899996318065856e-79,0.0
442,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
443,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
444,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
445,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
446,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
447,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
448,5,0.0,0.0009263572523612288,6.909067329398598e-05,0.00015554394119473176,1.4736460843425825e-38,0.9988490081331499
449,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
450,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
451,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
452,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
453,1,0.0,0.7473869150154229,9.556281324934947e-06,0.2526035287032523,4.788109946370869e-38,0.0
454,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
455,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
456,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
457,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
458,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
459,3,0.0,0.2631541020339046,5.279246990963725e-27,0.7368458979660955,2.4693084355546306e-77,0.0
460,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
461,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
462,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
463,1,0.0,0.73008191568812,2.0820529529366738e-11,0.26991808429105957,3.246962605817595e-65,0.0
464,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
465,3,0.0,0.0348358295952195,1.402548043963976e-38,0.9651641704047803,2.9332382169229773e-131,0.0
466,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
467,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
468,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
469,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
470,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
471,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
472,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
473,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
474,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
475,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
476,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
477,5,0.0,0.000562615357964762,7.476551981030677e-05,0.00014081768835168317,1.0541545976728687e-09,0.9992218003797185
478,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
479,0,0.9998924176229602,5.11951723479379e-06,9.642808806645588e-05,6.0347717383093356e-06,7.05644818217312e-17,0.0
480,0,0.9999192478892461,2.900693565684066e-06,5.099546529828104e-05,2.6753646546731212e-05,1.0230534302688387e-07,0.0
481,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
482,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
483,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
484,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
485,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
486,4,0.0,0.0028266911403110537,0.20515950652243797,0.004174750784688717,0.7878390515525621,0.0
487,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
488,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
489,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
490,1,0.0,0.8829030668312965,9.219923804988847e-11,0.11709693307650441,5.245725392835659e-25,0.0
491,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
492,2,0.0,0.054186761723166416,0.9343401039026026,0.011473134374230956,4.3028695179421225e-26,0.0
493,3,0.0,0.19082059031851828,2.2081880254153278e-27,0.8091794096814817,4.644976815117944e-91,0.0
494,0,0.9999080112901125,3.822787423841438e-06,7.281124333842298e-05,1.535466265736348e-05,1.6467964733528203e-11,0.0
495,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
496,5,0.0,0.0007110050820192385,7.294454924431866e-05,2.0349798429389282e-05,0.00014774362837340616,0.9990479569419336
497,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
498,0,0.9998777301445174,1.7524064091248478e-06,1.9961369160230536e-05,2.608171246863539e-05,7.447436744469357e-05,0.0
499,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
500,1,0.0,0.8711729098313418,1.9626953841802524e-05,0.12880746321479525,2.103286282833328e-14,0.0
501,3,0.0,3.2971462061035853e-07,5.906855893311251e-100,0.9999996702853793,1.2033005130677292e-260,0.0
502,3,0.0,0.4601070663666907,1.9985385384915326e-36,0.5398929336333097,1.97710668158441e-73,0.0
503,0,0.9999080112901125,3.822787423841438e-06,7.281124333842298e-05,1.535466265736348e-05,1.6467964733528203e-11,0.0
504,1,0.0,0.513287749599636,3.558396035071362e-18,0.486712250400364,3.113941164317175e-58,0.0
505,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
506,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
507,1,0.0,0.6591058654766069,2.9815864312103676e-11,0.34089413449357747,7.432869395799289e-53,0.0
508,2,0.0,0.005662081367967568,0.5350191874216325,0.014218508311724795,0.4451002228986753,0.0
509,5,0.0,0.0007110050820192385,7.294454924431866e-05,2.0349798429389282e-05,0.00014774362837340616,0.9990479569419336
510,0,0.9998924176229602,5.11951723479379e-06,9.642808806645588e-05,6.0347717383093356e-06,7.05644818217312e-17,0.0
511,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
512,1,0.0,0.7279995404794599,3.3380893278632436e-26,0.2720004595205399,1.8247871686188163e-54,0.0
513,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
514,1,0.0,0.9453460665198049,8.148353774474502e-12,0.05465393347204638,1.1754588112671038e-94,0.0
515,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
516,2,0.0,0.008146383499022684,0.9824352357935285,0.009418380702805512,4.643212371108572e-12,0.0
517,0,0.9998437767792947,1.353971493954426e-05,0.00014264572134713066,3.778441862080816e-08,1.9754365497046944e-42,0.0
518,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
519,0,0.9999080112901125,3.822787423841438e-06,7.281124333842298e-05,1.535466265736348e-05,1.6467964733528203e-11,0.0
520,2,0.0,0.00799843806585677,0.974229628168964,0.017771034611000217,8.991541789826387e-07,0.0
521,5,0.0,0.0005647138612905943,7.448254772072222e-05,0.00023122897358866072,1.3471023221153347e-14,0.9991295746173864
522,3,0.0,0.4601070663666907,1.9985385384915326e-36,0.5398929336333097,1.97710668158441e-73,0.0
523,1,0.0,0.9246255015409977,5.135044171888762e-06,0.07536936341483068,1.400568917639475e-61,0.0
524,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
525,1,0.0,0.9297975905852667,5.620943970983733e-26,0.07020240941473353,1.615022461490298e-45,0.0
526,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
527,5,0.0,0.0006075543670558869,7.425167851879739e-05,6.264051345858459e-05,2.342246025059861e-06,0.9992532111949415
528,3,0.0,0.4541696484412815,1.9873123315808725e-18,0.5458303515587184,1.7218659184418516e-70,0.0
529,1,0.0,0.8318074204847657,7.336684415992637e-06,0.16818524283081807,5.062725546441587e-49,0.0
530,5,0.0,0.0012834678726012297,6.595274081658587e-05,7.271074797831873e-05,1.22409553083612e-49,0.9985778686386036
531,1,0.0,0.963144791012655,1.1075123035135811e-10,0.03685520887659375,6.833071186717258e-19,0.0
532,2,0.0,0.03975287091668099,0.9252273677010419,0.03501637547448069,3.385907796559327e-06,0.0
533,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
534,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
535,1,0.0,0.6722250727268051,4.402979233527869e-11,0.32777492722916496,5.035536098160723e-42,0.0
536,2,0.0,0.009058284493304255,0.9872692821740457,0.0036724333326498084,6.857383237723751e-19,0.0
537,1,0.0,0.9926149130796877,1.147223684226618e-10,0.007385086805567764,2.202779628331621e-14,0.0
538,1,0.0,0.7757701293744377,1.5853028303515146e-05,0.22421401759725884,9.898465962774617e-21,0.0
539,2,0.0,0.040184936381756284,0.9271561302060557,0.032658933384688685,2.7499321496801488e-11,0.0
540,1,0.0,0.7634882333319652,6.609089581708991e-11,0.2365117666019438,9.951695723585918e-33,0.0
541,2,0.0,0.044678236633293004,0.9327449072142341,0.022576856152472912,6.434885652285746e-18,0.0
542,1,0.0,0.7242464398653949,1.2253604245092329e-05,0.2757413065303599,1.2793697426966807e-28,0.0
543,5,0.0,0.000614413953932518,7.341606514069612e-05,0.0002773548470713034,4.888174174308396e-21,0.9990348151338554
544,5,0.0,0.0007246353963790553,7.160134697502615e-05,0.00024302325334829564,5.0367763057085155e-29,0.9989607400032976
545,4,0.0,0.014707156542056267,0.20322904412210457,0.0015448261406033666,0.7805189731952357,0.0
