respondent,z_INT,z_BE
398,-0.2933893206148318,1.2750103220146602
399,-0.7291752414261612,-1.0458269322858873
400,0.5781825210078264,0.2803657844572827
401,0.5781825210078264,0.2803657844572827
402,0.5781825210078264,0.2803657844572827
403,-1.16496116223749,-1.0458269322858873
404,-0.7291752414261612,-0.7142787531000948
405,0.14239660019649758,-0.05118239472850978
406,0.14239660019649758,-0.05118239472850978
407,0.5781825210078264,-0.05118239472850978
408,-1.16496116223749,-1.0458269322858873
409,1.4497543626304852,1.6065585012004526
410,1.4497543626304852,0.9434621428288676
411,-1.16496116223749,-1.0458269322858873
412,0.5781825210078264,-0.38273057391430226
413,0.14239660019649758,0.2803657844572827
414,1.0139684418191564,-0.7142787531000948
415,0.14239660019649758,0.2803657844572827
416,0.14239660019649758,-0.7142787531000948
417,1.0139684418191564,-0.05118239472850978
418,0.14239660019649758,0.6119139636430752
419,1.0139684418191564,0.2803657844572827
420,1.0139684418191564,0.2803657844572827
421,0.14239660019649758,-0.7142787531000948
422,0.14239660019649758,0.2803657844572827
423,1.4497543626304852,0.6119139636430752
424,0.5781825210078264,0.2803657844572827
425,0.14239660019649758,-0.38273057391430226
426,1.4497543626304852,-1.0458269322858873
427,-0.7291752414261612,0.2803657844572827
428,-0.7291752414261612,-0.05118239472850978
429,1.4497543626304852,-0.05118239472850978
430,-0.7291752414261612,-0.38273057391430226
431,-0.2933893206148318,-1.7089232906574723
432,-1.16496116223749,-1.0458269322858873
433,-0.2933893206148318,-1.3773751114716797
434,1.0139684418191564,-0.38273057391430226
435,1.0139684418191564,0.9434621428288676
436,0.5781825210078264,-0.7142787531000948
437,-0.2933893206148318,-1.0458269322858873
438,-0.2933893206148318,-1.0458269322858873
439,-0.7291752414261612,-1.0458269322858873
440,-0.2933893206148318,-0.7142787531000948
441,-0.7291752414261612,-1.7089232906574723
442,-0.2933893206148318,-1.3773751114716797
443,-0.7291752414261612,-0.7142787531000948
444,-0.7291752414261612,-0.05118239472850978
445,-0.2933893206148318,-1.3773751114716797
446,-0.2933893206148318,-1.0458269322858873
447,-0.2933893206148318,-1.0458269322858873
448,0.14239660019649758,-0.7142787531000948
449,-0.2933893206148318,-1.0458269322858873
450,-0.2933893206148318,-1.0458269322858873
451,-0.2933893206148318,-1.3773751114716797
452,-0.2933893206148318,-1.0458269322858873
453,-0.2933893206148318,-0.7142787531000948
454,1.0139684418191564,1.2750103220146602
455,-0.7291752414261612,0.2803657844572827
456,-0.7291752414261612,-0.38273057391430226
457,0.5781825210078264,0.2803657844572827
458,-0.7291752414261612,-1.0458269322858873
459,-1.6007470830488193,-1.3773751114716797
460,0.5781825210078264,-0.05118239472850978
461,-0.7291752414261612,0.2803657844572827
462,0.14239660019649758,-0.05118239472850978
463,-0.7291752414261612,-1.3773751114716797
464,-1.6007470830488193,-1.7089232906574723
465,-2.0365330038601486,-2.372019649029057
466,-0.7291752414261612,-0.7142787531000948
467,-0.2933893206148318,-0.38273057391430226
