respondent,assigned_class,post_profile_0,post_profile_1,post_profile_2
420,0,0.8254081091903747,0.0987456747881031,0.07584621602152236
421,0,0.7660475856223695,0.1873778224216528,0.04657459195597762
422,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
423,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
424,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
425,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
426,0,0.9772197944811298,0.00013638951551011517,0.022643816003359987
427,2,0.20442088426837815,0.23829620782536298,0.557282907906259
428,1,0.19343951577109947,0.4773192320391397,0.32924125218976114
429,0,0.9147627744746637,0.014761457781342864,0.07047576774399349
430,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
431,0,0.8232859482026272,0.16329866393178566,0.013415387865587162
432,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
433,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
434,0,0.9348885623747702,0.02061780062356157,0.04449363700166811
435,0,0.7289090795107981,0.17637555912543468,0.09471536136376735
436,0,0.92705338835773,0.03972182002128038,0.03322479162098972
437,0,0.518778998450136,0.44130125191621744,0.039919749633646376
438,0,0.518778998450136,0.44130125191621744,0.039919749633646376
439,1,0.15178878506026047,0.8088021059208855,0.03940910901885384
440,1,0.4227156442367992,0.5143897760584499,0.06289457970475065
441,1,0.2744244478912886,0.7117934619766868,0.013782090132024688
442,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
443,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
444,1,0.19343951577109947,0.4773192320391397,0.32924125218976114
445,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
446,0,0.518778998450136,0.44130125191621744,0.039919749633646376
447,0,0.518778998450136,0.44130125191621744,0.039919749633646376
448,0,0.7660475856223695,0.1873778224216528,0.04657459195597762
449,0,0.518778998450136,0.44130125191621744,0.039919749633646376
450,0,0.518778998450136,0.44130125191621744,0.039919749633646376
451,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
452,0,0.518778998450136,0.44130125191621744,0.039919749633646376
453,1,0.4227156442367992,0.5143897760584499,0.06289457970475065
454,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
455,2,0.20442088426837815,0.23829620782536298,0.557282907906259
456,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
457,0,0.7227557715264681,0.18778515871897994,0.08945906975455196
458,1,0.15178878506026047,0.8088021059208855,0.03940910901885384
459,1,0.004297573466984985,0.97977475712498,0.01592766940803512
460,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
461,2,0.20442088426837815,0.23829620782536298,0.557282907906259
462,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
463,1,0.18781894721365763,0.789882859918676,0.022298192867666197
464,1,0.003378750592849616,0.9917824755418183,0.004838773865332243
465,1,0.00023824976960398783,0.9994208606924477,0.0003408895379480603
466,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
467,1,0.38074881940066146,0.517918011186552,0.10133316941278654
468,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
469,0,0.8874203834103178,0.05156460744823965,0.06101500914144251
470,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
471,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
472,1,0.14704100636446088,0.7757245984184373,0.07723439521710206
473,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
474,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
475,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
476,1,0.16489188238592117,0.6730108856861128,0.16209723192796585
477,0,0.5866833386212842,0.2223320699838362,0.19098459139487958
478,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
479,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
480,0,0.7519874361262812,0.15242221032852168,0.09559035354519745
481,1,0.19343951577109947,0.4773192320391397,0.32924125218976114
482,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
483,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
484,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
485,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
486,0,0.7592628253058136,0.1385548410140078,0.10218233368017839
487,1,0.38043083983346493,0.4520264153114558,0.16754274485507922
488,1,0.38074881940066146,0.517918011186552,0.10133316941278654
489,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
490,1,0.19343951577109947,0.4773192320391397,0.32924125218976114
491,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
492,0,0.8631493518462965,0.08630545287710131,0.05054519527660229
493,1,0.003378750592849616,0.9917824755418183,0.004838773865332243
494,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
495,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
496,0,0.6330943242655602,0.0679920259926905,0.29891364974174917
497,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
498,0,0.6947434575004048,0.22170531863772466,0.08355122386187047
499,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
500,0,0.4023793675110559,0.3263447720093652,0.2712758604795789
501,1,1.7371526490670933e-10,0.9999998899260482,1.0990023690767707e-07
502,1,0.0015049414109660874,0.8632423920793711,0.1352526665096623
503,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
504,1,0.03189741843423411,0.9277937904676032,0.04030879109816285
505,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
506,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
507,1,0.15178878506026047,0.8088021059208855,0.03940910901885384
508,0,0.7271651629304703,0.1728569183406231,0.09997791872890663
509,0,0.6330943242655602,0.0679920259926905,0.29891364974174917
510,0,0.8722866543548997,0.04187277603014618,0.08584056961495427
511,0,0.6113122533987618,0.13951260775941676,0.24917513884182144
512,1,0.011591044702677258,0.7606282004940792,0.2277807548032435
513,0,0.6013261948862322,0.29982380082991805,0.09885000428384981
514,1,0.4405867551269849,0.5507541114482649,0.008659133424750503
515,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
516,0,0.8254081091903747,0.0987456747881031,0.07584621602152236
517,0,0.963154736542815,0.000838059653401056,0.03600720380378366
518,1,0.38043083983346493,0.4520264153114558,0.16754274485507922
519,0,0.8144174291481332,0.09087795669501693,0.09470461415684979
520,0,0.7656504744372816,0.1473649323869845,0.08698459317573387
521,0,0.5772840527646091,0.2838723716198224,0.13884357561556848
522,1,0.0015049414109660874,0.8632423920793711,0.1352526665096623
523,0,0.6660049981502789,0.30947547295605293,0.02451952889366827
524,0,0.7868753442732696,0.14347403938826553,0.06965061633846491
525,2,0.01524788853697136,0.3708205685084953,0.6139315429545332
526,0,0.6671100690388398,0.26355004988644093,0.06933988107471938
527,0,0.6113122533987618,0.13951260775941676,0.24917513884182144
