profile,reference_profile,predictor,beta,SE,z,p,OR,CI_lower,CI_upper,p_FDR,significant_FDR,specification,dropped_predictor
6,0,Education,-0.12307028085399942,0.19450836499856042,-0.632724874608402,0.5269133231084093,0.8842015179392696,0.6039241452604666,1.2945538449848208,0.7295722935347206,False,drop_ATT,ATT
6,0,Occupation,0.19008234888065637,0.0749874120189975,2.5348567681266347,0.011249331161458825,1.2093491821083304,1.044049624444307,1.4008198557080211,0.0449973246458353,True,drop_ATT,ATT
6,0,income,0.14114980921752812,0.17170963286711835,0.8220261546232547,0.411062011490274,1.151597154931544,0.8225047089416119,1.6123628142541973,0.6165930172354109,False,drop_ATT,ATT
1,0,ATT,-0.6876166419613741,0.2419317363567787,-2.842192811559622,0.004480438569058677,0.5027729301299118,0.31292152296800935,0.8078083503935247,0.01897597511601322,True,drop_CON,CON
1,0,SNO,-1.672957825015112,0.2808080864570144,-5.957655444054335,2.5588228846104562e-09,0.18769108640895849,0.10824677827124775,0.3254410383383418,3.070587461532547e-08,True,drop_CON,CON
1,0,COVID,-0.5043701531022228,0.28300238337029937,-1.7822116799711574,0.07471471881865857,0.6038858112741287,0.3467834266741188,1.051601792380089,0.19923925018308952,False,drop_CON,CON
1,0,PU,-1.6014835554741857,0.2990678171222915,-5.354917726969347,8.559535513808858e-08,0.2015972153810763,0.11217933565720718,0.3622898728300054,6.847628411047086e-07,True,drop_CON,CON
1,0,PEU,-0.6285205938760278,0.20668298944104857,-3.040988499226727,0.0023580283750519906,0.5333803036929229,0.35571719738928126,0.7997773243901286,0.010611127687733958,True,drop_CON,CON
1,0,PO,-0.13749528544427003,0.22286550160298993,-0.6169428846336324,0.5372723991475057,0.8715384589041073,0.5630923295803058,1.3489426963338145,0.743915629588854,False,drop_CON,CON
1,0,PRI,-2.195997496979022,0.28394880872216477,-7.733779574077166,1.0439973566596711e-14,0.11124753705870383,0.06376587144578776,0.19408524060005167,7.516780967949632e-13,True,drop_CON,CON
1,0,age,-0.01405599204751359,0.023615534991845336,-0.5952010848946363,0.5517090651958274,0.9860423321880435,0.9414420903545977,1.0327554831339898,0.7494915602660297,False,drop_CON,CON
1,0,gender,-0.4350982503269781,0.29158340866300786,-1.4921913846951245,0.1356489802469393,0.6472010762368144,0.3654587989539428,1.146146253096178,0.2959614114478676,False,drop_CON,CON
1,0,Education,-0.3095476117262185,0.19558650127653485,-1.5826634747587047,0.11349818755249629,0.7337788340898932,0.5001250287954535,1.0765935443285652,0.27239565012599104,False,drop_CON,CON
1,0,Occupation,-0.10400761502345046,0.08061406634008496,-1.2901918951051992,0.19698403950287702,0.9012184345955611,0.7695024167364218,1.055480332731788,0.3833202930866796,False,drop_CON,CON
1,0,income,0.0010355965328726659,0.1621387446471014,0.0063871009679189565,0.9949038653989504,1.001036132948116,0.7285082396521845,1.3755140778450816,0.9949038653989503,False,drop_CON,CON
2,0,ATT,0.025860794713805136,0.2291421435784053,0.11285918124858764,0.9101421981510895,1.0261980863317897,0.6549097712190478,1.6079810665075611,0.9780632577146036,False,drop_CON,CON
2,0,SNO,0.7508030151025351,0.34072078346015877,2.2035726951488654,0.027554409313419802,2.118700682336825,1.086531246892329,4.131397595949083,0.08625728132896633,False,drop_CON,CON
2,0,COVID,-0.07209912904957065,0.3003754564304959,-0.24003002744085292,0.8103069784183214,0.9304386577397196,0.516419931543037,1.6763800987110908,0.9260651181923674,False,drop_CON,CON
2,0,PU,1.817479391454831,0.32951747902549605,5.515578101743749,3.47635315953522e-08,6.156321200623114,3.2272330607261375,11.743896400439679,3.128717843581698e-07,True,drop_CON,CON
2,0,PEU,0.10858524558483451,0.19101012553201807,0.5684790022643742,0.5697097596376469,1.114699927735555,0.7665965699155858,1.620873321974916,0.7565513387360846,False,drop_CON,CON
2,0,PO,0.09756107447669235,0.21785060141001222,0.4478347722945902,0.6542724461393854,1.102478772821309,0.7193364390942437,1.689695361536295,0.798434171559928,False,drop_CON,CON
2,0,PRI,2.0086307994349806,0.33298837233303147,6.032134952226169,1.6180756014959376e-09,7.4531055615770745,3.8805371689658914,14.314714714306962,2.3300288661541503e-08,True,drop_CON,CON
2,0,age,0.01290308283587728,0.018032245404046906,0.715556080053208,0.4742655012132754,1.0129866868052164,0.9778097884934017,1.0494290809112041,0.6829423217471166,False,drop_CON,CON
2,0,gender,-0.2957336662858351,0.280107446000965,-1.0557865223076444,0.29106575712061067,0.743985550070553,0.4296672270655108,1.288239977002923,0.48736591889962716,False,drop_CON,CON
2,0,Education,-0.09167949048961933,0.19341987951843284,-0.47399207732875415,0.6355055569167168,0.9123975347736071,0.6245134238159602,1.3329885791314526,0.798434171559928,False,drop_CON,CON
2,0,Occupation,0.03253980023868932,0.07573648199633598,0.4296449924920403,0.6674539030149993,1.033075008957698,0.8905609762061194,1.1983951718606807,0.8009446836179992,False,drop_CON,CON
2,0,income,-0.020464610305327282,0.1617675762290918,-0.1265062553471515,0.8993311977782718,0.97974336867967,0.7135312393912283,1.3452768645290911,0.9780632577146036,False,drop_CON,CON
3,0,ATT,-0.37048860204767736,0.17208339079168017,-2.1529596804387796,0.03132184743671643,0.690396918865758,0.4927407782453745,0.9673400835154169,0.09396554231014927,False,drop_CON,CON
3,0,SNO,-1.084713868120276,0.20351395175190287,-5.32992386410252,9.825394828015298e-08,0.3379984842014476,0.2268193907715858,0.503673759698625,7.074284276171015e-07,True,drop_CON,CON
3,0,COVID,-0.23469520426610602,0.20027171580900108,-1.1718839243876784,0.24124366202092562,0.7908118489769642,0.5340703178886577,1.1709757302272394,0.4197015112507588,False,drop_CON,CON
3,0,PU,-0.9552726234637667,0.2066605455957831,-4.622423795068404,3.792821613227731e-06,0.3847072500322345,0.2565767874664596,0.5768240755088223,2.4825741468399696e-05,True,drop_CON,CON
3,0,PEU,-0.5384662178351788,0.13942388405884631,-3.8620801699076868,0.00011242565826959628,0.5836427470546982,0.44408600489467265,0.767056048682161,0.0006226651842623794,True,drop_CON,CON
3,0,PO,0.14989725936836182,0.15286411202602856,0.9805915684306492,0.3267941938943836,1.161714881276067,0.8609521076488924,1.5675453412428872,0.5282372418134926,False,drop_CON,CON
3,0,PRI,-1.3575327305083789,0.20829240534594662,-6.517437485316344,7.151861120370918e-11,0.25729481010191557,0.171052313051595,0.38701972586253486,1.427584228335843e-09,True,drop_CON,CON
3,0,age,-0.000543235202226574,0.015451226381124823,-0.03515806375668592,0.9719537018153496,0.999456912323301,0.9696426873448601,1.0301878543797607,0.9856431905733122,False,drop_CON,CON
3,0,gender,-0.01866292563047445,0.19955893911934727,-0.09352087013908703,0.9254897703792793,0.9815101484043619,0.6637840247777572,1.4513187052720915,0.9799303451074721,False,drop_CON,CON
3,0,Education,-0.17017871798150358,0.1463262356863737,-1.1630089244300232,0.2448258815629426,0.8435140519958698,0.6331941815826326,1.1236931364973972,0.4197015112507588,False,drop_CON,CON
