bootstrap,converged,n_iter,log_likelihood,BIC,matching_cost,matched_size_p0,mean_zINT_p0,mean_zBE_p0,matched_size_p1,mean_zINT_p1,mean_zBE_p1,matched_size_p2,mean_zINT_p2,mean_zBE_p2,matched_size_p3,mean_zINT_p3,mean_zBE_p3,matched_size_p4,mean_zINT_p4,mean_zBE_p4,matched_size_p5,mean_zINT_p5,mean_zBE_p5
168,True,65,-1095.5877672729703,2438.3222373878057,4.225832426176139,357,0.9036043343893263,0.37412359174431786,344,-0.620611798959435,-0.34237121748888083,256,0.1589981485027787,0.032977699047374145,90,-1.552013079615304,-1.3890367601922158,98,0.9073834330724491,1.580452630498857,21,-2.1463515823947934,0.42146948608157453
169,True,32,-986.6940393808516,2220.5347816035683,3.0949640202734274,61,-0.8081598165798125,0.533345067544174,312,-0.6865838747864591,-0.5672044197822261,345,0.8785623367198943,0.2659999215243626,78,-1.4290052943408034,-1.3249483107377833,112,1.0173862574157684,1.5908768277841105,258,0.14538081812371714,0.1041870487568251
170,True,59,-748.8692218535301,1744.8851465489256,1.2650806914722996,69,1.5036158663419927,0.7964936151447275,411,-0.7072108827392478,-0.5340299152733761,267,0.7697760150028325,0.27374140753832493,65,-1.9000909691692098,-0.9920109438832535,114,0.7959705710860213,1.638912610672943,240,0.15636988773945912,0.047211050312548006
171,True,48,-936.9939907255507,2121.1346842929665,0.9424863739488845,130,1.4461261394075715,0.9216502773169157,394,-0.7257826699167979,-0.3296269168216973,190,0.7267476898664736,0.04385634122783475,70,-1.5515613721315715,-1.4677963558147589,141,0.7444789038045818,1.1744201477972451,241,0.11212053928951066,0.08961977371109443
172,True,40,-1109.3373973150142,2465.8214974718935,1.0670341379907193,111,1.1183483998847934,0.7957741394471973,302,-0.6403672168594656,-0.19510686596878238,235,0.809181743424829,0.10209906815011736,168,-1.2520629856635441,-1.2160487986933808,96,0.9693194609449763,1.6573962654232268,254,0.16399904297907955,0.11936171471245893
173,True,28,-899.3495396089716,2045.8457820598085,1.3531364455643378,127,1.4415249162143327,0.9112791101551139,402,-0.6515611690265004,-0.5043412100864385,268,0.7745583783480476,0.34908989089440406,73,-1.8741552508915185,-1.1789726135590268,36,0.33110096282782836,1.3977250379728021,260,0.17362092905875376,0.17933464316517142
174,True,46,-980.8748595243079,2208.896421890481,3.8479381787713782,330,0.9088336659357894,0.2796335240740877,340,-0.650504796918996,-0.6492111855261753,245,0.18794977389506273,0.08955585330817642,57,-1.9572069744874525,-1.6194925084927168,124,0.8773451211617664,1.554308639132321,70,-1.0142339873455783,0.5154976464059311
175,True,40,-1059.9012793081529,2366.949261458171,4.330349683268616,348,0.9143957084594597,0.28919063796634087,164,-1.2449800371465427,-1.0132322444212585,252,0.16545984781556153,0.10562823305087952,34,-2.4353850343345096,-0.9449139221811059,108,0.8286740206416735,1.6282411670338834,260,-0.42249690285488717,-0.26245940791932587
176,True,24,-1447.9597742203146,3143.0662512824942,1.3868979485882655,131,1.4179310564670198,0.9494513404847926,271,-0.6370780151363518,-0.4008555351860335,133,0.9859196606372459,0.497376898526694,135,-1.2727227748199175,-1.119645478734562,76,0.20526579933134242,1.3894642513428788,420,0.21751075776615308,0.09939475551002301
177,True,46,-1077.3263384223046,2401.7993796864744,4.176680551700738,377,0.8802845749292478,0.26162950538258894,173,-0.7971890090505857,-0.08060398950854372,56,-0.6788058097257971,-1.4409312398596639,206,-1.0529199074675397,-0.8695941048677738,102,0.9700541596838687,1.6817147454582169,252,0.10884107335115992,0.07723355477373516
178,True,41,-1873.9591448674778,3995.0649925768207,1.1210337256564609,128,1.4434730295536427,0.7451315953211014,129,-0.5781319839310435,-0.43529581645714616,258,0.5753436989449344,0.21186144485071215,176,-1.1625328891559004,-1.099563522556987,55,0.7628122092078174,1.6277383079688075,420,0.03617720325367607,0.17363795822656122
179,True,54,-1028.7138403277731,2304.5743834974114,3.3524092183186376,222,1.1315811015458037,1.0112013776134592,142,-0.7377578424630056,-0.40245180070119163,199,0.7959621261490063,-0.04709675273510322,100,-1.7555414419354283,-1.235064760888755,248,-0.5494414368106848,-0.22693450234125803,255,0.14297622704879062,0.15005406185479167
180,True,28,-2108.8712112681014,4464.8891253780685,2.2319205986374127,126,1.4457381504602622,0.9607115266413004,297,-0.6723550710628925,-0.43603205577486676,396,0.4271532384977549,-0.040934459954476796,70,-2.0303394168723203,-1.878597754015955,135,0.2690754630884682,1.2365355374500886,142,0.10860276258464686,0.22207374817845496
181,True,58,-198.27322366712917,643.6931501761237,3.3866866563492337,360,0.9152812537105228,0.34463799051452043,187,-0.9919099234330399,-0.7118359365506274,175,-0.3132604010340504,-0.18383560678369715,101,-2.0073767053676943,-1.3908178941692486,95,0.9514011378032721,1.6508716256348548,248,0.12948096576074059,0.1283755102319503
182,True,39,-1103.3810466136683,2453.908796069202,3.53771519109496,101,1.0674141723165933,1.6256798197596376,283,-0.545612360855546,-0.2603562610033693,346,0.9261632767746907,0.2845860936635853,163,-1.4343370782152618,-1.3796673425637813,25,-1.2955703179541895,0.6744019201445807,248,0.1450298161639969,0.19514134109400638
183,True,27,-1478.5510201696172,3204.2487431810996,1.0177258565100598,135,1.4187781870615301,0.8690595607104985,349,-0.6084784662391057,-0.25854144280474195,128,0.9903152587751438,0.45047153983236216,140,-1.2412422455787524,-1.276701761702937,56,0.4357526187602391,1.5521495956519211,358,0.24470855101260186,0.17166840094187852
184,True,38,85.34261015699998,76.46148252786534,2.0499705070973957,163,1.1988229690932783,0.40392154646159534,250,-0.47348123627164146,-0.1627755722324578,186,0.5874824987874968,0.4879968280466188,201,-1.4543224335408949,-1.0955646146793176,70,1.4719300050318123,1.5832564735543473,296,0.14525874566534003,0.10698764081302534
185,True,45,-784.9794742148354,1817.105651271536,1.7146429224493651,129,1.470005348533772,0.839715954895288,255,-0.6249807212810247,-0.2953173661301983,304,0.7568964625892105,0.41058147927735406,167,-1.4791449269185353,-1.261697840679927,33,-0.48741194847018304,1.2233692709381143,278,0.12179383590368965,0.15459611008750257
186,True,55,-1191.6678936474098,2630.4824901366846,3.040574806893681,367,0.8997863375401141,0.29185142388079177,84,-1.3167203842738626,-0.6369752595785999,245,0.16252087026827644,0.10066396330976835,121,-1.412855926024852,-1.2925835932007388,95,0.9214984451549396,1.6356290933152984,254,-0.42999810392255466,-0.10468369511052474
187,True,47,-1045.8359787510567,2338.8186603439785,3.9602882195352933,49,1.432613568055727,1.5966060703010194,346,-0.7283588909718546,-0.6679205753095939,384,0.9045023711704416,0.40008703638324333,62,-2.308618617900554,-1.9500430805401991,71,-0.511653073736764,0.9077908883277618,254,0.17759672331269402,0.25114193612382035
188,True,47,-777.4042395859635,1801.9551820137924,0.9874895033753097,128,1.4944322448294605,1.0148524320272267,298,-0.6564315096350242,-0.2656670443363066,290,0.7635780124140674,0.3579880693296539,146,-1.4031081603252555,-1.318348259367065,20,0.1186483138853354,1.5029281836094843,284,0.13944935410539303,0.161184844907541
189,True,54,-1072.7477691179702,2392.6422410778055,3.2817651066150773,379,0.8566980898872698,0.2919624463451549,130,-1.4173000014828938,-0.8883000292669229,246,0.11219098686474206,0.056685988187714684,84,-1.3709137871184138,-1.2926926576863031,107,0.861814427305659,1.6009537131115752,220,-0.42414625736224093,-0.16174902409670797
190,True,57,-1540.2379641894631,3327.6226312207914,4.253208128472913,59,1.4362776107688289,1.5880403019729807,30,-1.2952380788920517,-0.28954820010329796,238,-0.23843328409117417,-0.3267267729114833,118,-1.096421143608985,-1.5503867017573085,531,0.45824674348308697,0.4426514303041709,190,-0.1284752393485762,-0.09780469953965519
191,True,43,-1041.5884716303167,2330.3236461024985,3.4634570740549253,186,0.42002322594547153,0.8142981981158665,251,-0.154394574550841,-0.4198531828048874,170,1.0342655785225863,0.24557123058490257,211,-0.717030353536203,-1.0440134474895515,122,0.1585750796061193,1.2966751605854896,226,-0.09373584803208017,0.09547754708139451
192,True,24,-2270.718540971354,4788.583784784573,1.5725681987455842,115,1.4745419326562246,0.9157505504302815,196,-0.6527963842261205,-0.5908819013569528,379,0.36800452859262595,0.474857609125184,126,-1.3920914197791365,-1.3122930805637874,117,0.4734383910316043,1.4593868296623291,233,0.07382603920713947,-0.28600776216376755
193,True,37,-1225.7418615093102,2698.6304258604855,0.47026028686852456,126,1.4926243239233372,0.8307927235364495,336,-0.6666171622825718,-0.208498601238403,274,0.7708171980493582,0.25791203255233053,160,-1.3058419327232267,-1.1836465252272088,63,0.6693227692083723,1.4877180893560975,207,0.14173172752389784,0.22042139161396843
194,True,33,-2151.743886607541,4550.634476056947,1.4175105293613184,130,1.3991255069522932,0.8765711203741756,443,-0.3792794313178878,-0.39583861627634326,217,0.8240669302657917,0.4598836232447973,100,-1.372253040715485,-1.3328767597689646,101,0.17550722098024268,1.1914701770289793,175,0.16075347000195267,0.2382407856450928
195,True,49,-234.05541812934814,715.2575391005616,2.9065777110698128,287,0.921142401064518,0.34076621924474837,218,-0.7339700439457664,-0.06507438018648214,192,-0.33146441571706464,-0.40139651206123417,98,-1.38099951154938,-1.6907517256184477,103,0.830251737580226,1.6327198915536056,268,0.12135284614510057,0.06254852827896946
196,True,33,-2148.0818539827474,4543.31041080736,2.7729165172766317,129,1.4333419653102204,0.9204105990149689,82,-1.2960143778860165,-1.1364514941315627,569,0.29558128236158926,0.23807734103535014,85,-1.137800341932818,-1.3249823540955277,97,0.553336816204799,1.467481867674613,204,-0.4709930937227088,-0.33384454814422104
197,True,41,-1021.3077702506071,2289.7622433430793,3.74818295803793,336,0.9413473073835359,0.3438470965721698,21,-1.3864393545475235,-0.5203678959189386,242,0.1830654457359443,0.061897079188516724,84,-1.872096636117277,-1.7152496728385607,115,0.8238480070329702,1.5603811745441591,368,-0.6138491754284613,-0.3423928068102375
198,True,41,-809.7213660455542,1866.5894349329737,0.7553959521177604,126,1.4920026463442473,0.9048296033356548,205,-0.46497159949760136,-0.17724762285635906,279,0.7574886914524838,0.28716672951379035,245,-1.4117729818758324,-0.9229683366631392,33,0.758749979772032,1.4768280881844191,278,0.10507060889748222,0.09935918520131211
199,True,28,-1441.914256502771,3130.975215847407,1.66180821502024,122,1.388613991571171,0.8121445731230829,382,-0.6307984785184084,-0.5048768876529371,140,0.9698028394314971,0.43978537066493834,68,-1.6409978625057138,-1.4265280655988912,94,0.18786590938849987,1.4660579341435611,360,0.27147638801522145,0.20990048097692354
